116.417	296.761	0.000	0.000
113.050	311.344	0.000	0.000
111.540	340.671	0.000	0.000
112.433	369.540	0.000	0.000
111.145	384.688	0.000	0.000
113.667	415.848	0.000	0.000
117.423	431.753	0.000	0.000
125.280	459.154	0.000	0.000
134.426	487.208	0.000	0.000
141.040	500.198	0.000	0.000
157.385	524.635	0.000	0.000
164.018	535.501	0.000	0.000
178.720	554.314	0.000	0.000
193.279	565.802	0.000	0.000
200.374	569.913	0.000	0.000
208.318	577.816	2.000	0.000
208.304	579.495	2.000	32.000
206.983	580.366	2.000	90.000
206.541	580.065	2.000	156.000
206.570	580.057	2.000	188.000
203.858	580.201	2.000	250.000
202.211	581.615	2.000	281.000
202.360	591.200	2.000	343.000
210.983	612.024	2.000	405.000
218.500	622.909	2.000	435.000
234.788	641.689	2.000	499.000
242.602	651.367	2.000	527.000
264.448	665.449	2.000	592.000
288.035	673.585	2.000	0.000
299.185	678.886	2.000	0.000
326.013	686.943	2.000	0.000
358.182	687.884	2.000	0.000
373.276	686.544	2.000	0.000
403.371	683.604	2.000	0.000
418.056	680.125	2.000	0.000
447.718	668.088	2.000	0.000
473.541	654.858	2.000	0.000
486.894	646.073	2.000	0.000
510.946	623.706	2.000	0.000
521.739	611.345	2.000	0.000
542.370	587.611	2.000	0.000
558.781	559.257	2.000	0.000
565.836	544.578	2.000	0.000
576.669	519.442	2.000	0.000
582.075	507.633	2.000	0.000
591.844	489.039	2.000	0.000
601.566	473.405	2.000	0.000
605.892	468.294	2.000	0.000
613.147	460.176	2.000	0.000
615.259	457.642	1.000	0.000
614.986	455.979	1.000	63.000
614.816	456.304	1.000	125.000
614.635	456.813	1.000	158.000
615.273	457.251	1.000	218.000
616.641	455.444	1.000	250.000
619.075	449.774	1.000	312.000
620.275	445.668	1.000	374.000
620.736	444.972	1.000	403.000
621.456	445.879	1.000	467.000
623.487	445.174	1.000	525.000
624.772	444.291	1.000	556.000
628.581	440.361	1.000	623.000
630.626	437.762	1.000	655.000
634.414	432.800	1.000	717.000
637.339	428.551	1.000	775.000
638.889	426.574	1.000	806.000
643.581	423.874	1.000	873.000
645.361	424.279	1.000	906.000
648.284	425.344	1.000	966.000
656.394	421.818	1.000	1028.000
663.707	418.872	1.000	1059.000
676.691	412.973	1.000	1122.000
683.142	410.525	1.000	1151.000
694.104	405.585	1.000	1214.000
703.398	402.286	1.000	1278.000
707.666	401.554	1.000	1309.000
717.062	400.404	1.000	0.000
721.273	399.067	1.000	0.000
724.256	398.101	1.000	0.000
719.901	399.078	1.000	0.000
717.172	399.091	1.000	0.000
708.475	400.900	1.000	0.000
704.512	401.471	1.000	0.000
699.628	400.718	1.000	0.000
695.591	397.035	1.000	0.000
692.901	392.437	1.000	0.000
688.232	379.404	1.000	0.000
687.006	371.874	1.000	0.000
680.321	353.493	1.000	0.000
671.935	330.489	1.000	0.000
668.701	317.079	1.000	0.000
658.657	293.206	1.000	0.000
650.606	283.202	1.000	0.000
632.791	267.171	1.000	0.000
613.730	253.118	1.000	0.000
602.595	246.812	1.000	0.000
579.225	234.645	1.000	0.000
556.184	217.756	1.000	0.000
544.157	207.556	1.000	0.000
518.061	189.726	1.000	0.000
504.884	181.828	1.000	0.000
480.088	169.180	1.000	0.000
454.321	159.512	1.000	0.000
446.155	158.604	1.000	0.000
395.950	141.712	1.000	0.000
385.677	142.009	1.000	0.000
367.273	146.205	1.000	0.000
353.172	152.447	1.000	0.000
347.535	153.997	1.000	0.000
341.114	152.815	1.000	0.000
338.964	153.008	1.000	0.000
335.981	153.818	0.000	0.000
325.312	155.046	0.000	59.000
326.086	154.852	0.000	94.000
339.199	157.929	0.000	0.000
329.512	161.190	0.000	0.000
275.707	178.598	0.000	0.000
263.749	189.290	0.000	0.000
253.147	198.033	0.000	0.000
236.981	215.908	0.000	0.000
228.531	224.756	0.000	0.000
213.533	247.809	0.000	0.000
204.116	275.296	0.000	0.000
199.737	288.601	0.000	0.000
191.871	314.790	0.000	0.000
190.701	327.935	0.000	0.000
191.090	356.244	0.000	0.000
188.318	386.718	0.000	0.000
187.542	401.617	0.000	0.000
188.125	427.648	0.000	0.000
188.692	454.212	0.000	0.000
188.006	468.637	0.000	0.000
193.125	496.667	0.000	0.000
197.182	509.826	0.000	0.000
204.900	529.619	0.000	0.000
208.655	546.518	0.000	0.000
212.930	554.268	0.000	0.000
221.923	563.318	2.000	0.000
225.385	565.673	2.000	28.000
227.266	568.684	2.000	93.000
226.875	569.145	2.000	156.000
226.182	567.818	2.000	185.000
223.584	562.213	2.000	249.000
223.000	559.749	2.000	0.000
226.090	558.656	2.000	0.000
229.987	561.667	2.000	0.000
233.436	563.326	2.000	0.000
249.776	568.447	2.000	0.000
261.145	571.257	2.000	0.000
288.310	574.231	2.000	0.000
314.332	576.394	2.000	0.000
328.603	575.679	2.000	0.000
353.899	569.601	2.000	0.000
369.033	566.495	2.000	0.000
400.138	559.422	2.000	0.000
429.949	549.603	2.000	0.000
444.066	543.366	2.000	0.000
470.119	529.977	2.000	0.000
483.278	521.565	2.000	0.000
505.580	500.368	2.000	0.000
529.189	479.723	2.000	0.000
541.005	470.644	2.000	0.000
560.000	458.597	2.000	0.000
576.630	449.286	2.000	0.000
583.668	445.882	2.000	0.000
594.147	441.210	2.000	0.000
597.392	439.622	2.000	0.000
598.955	439.475	2.000	0.000
599.376	440.477	2.000	0.000
599.353	440.685	2.000	0.000
602.474	439.456	1.000	0.000
604.994	438.333	1.000	42.000
608.603	435.275	1.000	87.000
606.916	434.322	1.000	156.000
606.737	434.342	1.000	188.000
608.967	433.286	1.000	249.000
612.258	431.552	1.000	275.000
620.502	428.090	1.000	342.000
623.768	428.021	1.000	401.000
624.405	428.458	1.000	431.000
628.692	427.864	1.000	498.000
631.839	426.428	1.000	530.000
636.879	423.700	1.000	592.000
637.802	422.874	1.000	654.000
636.986	423.010	1.000	681.000
631.509	423.880	1.000	747.000
628.238	425.450	1.000	779.000
620.328	428.443	1.000	836.000
613.895	427.186	1.000	903.000
610.980	425.064	1.000	932.000
605.159	418.270	1.000	995.000
603.103	412.573	1.000	1024.000
601.278	398.064	1.000	1089.000
595.393	377.005	1.000	0.000
592.413	365.638	1.000	0.000
587.556	339.850	1.000	0.000
579.049	312.530	1.000	0.000
572.486	298.272	1.000	0.000
560.436	271.774	1.000	0.000
553.196	257.304	1.000	0.000
534.922	230.634	1.000	0.000
516.054	209.881	1.000	0.000
506.793	199.384	1.000	0.000
481.902	180.613	1.000	0.000
467.233	172.439	1.000	0.000
441.930	158.760	1.000	0.000
414.693	147.019	1.000	0.000
399.698	144.152	1.000	0.000
379.749	144.556	1.000	0.000
373.670	145.931	1.000	0.000
359.152	149.672	1.000	0.000
344.901	154.648	1.000	0.000
339.141	157.222	1.000	0.000
329.939	160.160	0.000	0.000
327.562	159.699	0.000	40.000
325.729	160.096	0.000	93.000
321.571	154.291	0.000	151.000
314.437	150.866	0.000	186.000
290.663	148.626	0.000	249.000
283.663	147.580	0.000	282.000
274.628	143.494	0.000	338.000
226.136	150.930	0.000	402.000
219.153	149.906	0.000	0.000
204.768	148.628	0.000	0.000
200.345	148.978	0.000	0.000
198.397	151.941	0.000	0.000
199.447	153.625	0.000	0.000
195.676	157.217	0.000	0.000
184.234	172.667	0.000	0.000
176.185	193.566	0.000	0.000
172.269	201.853	0.000	0.000
160.130	220.553	0.000	0.000
154.846	234.251	0.000	0.000
149.036	256.949	0.000	0.000
139.634	279.660	0.000	0.000
134.076	292.308	0.000	0.000
127.001	316.920	0.000	0.000
124.720	329.736	0.000	0.000
118.522	354.764	0.000	0.000
114.415	381.571	0.000	0.000
114.169	395.295	0.000	0.000
115.673	422.745	0.000	0.000
114.204	436.603	0.000	0.000
115.436	464.962	0.000	0.000
122.346	494.474	0.000	0.000
126.845	506.229	0.000	0.000
136.308	529.865	0.000	0.000
143.708	540.781	0.000	0.000
162.974	559.070	0.000	0.000
179.841	573.105	0.000	0.000
187.831	579.149	0.000	0.000
200.137	586.498	2.000	0.000
202.681	586.349	2.000	29.000
202.938	586.018	2.000	93.000
201.181	585.908	2.000	155.000
201.066	586.474	2.000	184.000
205.894	589.481	2.000	244.000
211.173	592.860	2.000	275.000
227.279	610.121	2.000	342.000
249.247	625.916	2.000	404.000
261.252	631.489	2.000	432.000
287.348	644.337	2.000	498.000
301.378	651.346	2.000	0.000
327.885	660.275	2.000	0.000
356.497	663.657	2.000	0.000
369.929	665.313	2.000	0.000
399.241	664.773	2.000	0.000
426.233	655.636	2.000	0.000
441.315	650.096	2.000	0.000
471.496	639.904	2.000	0.000
485.937	632.972	2.000	0.000
511.873	614.205	2.000	0.000
536.437	593.894	2.000	0.000
548.082	583.364	2.000	0.000
564.848	559.890	2.000	0.000
572.879	547.302	2.000	0.000
589.888	526.349	2.000	0.000
601.755	507.421	2.000	0.000
602.701	499.998	2.000	0.000
607.747	483.541	2.000	0.000
611.017	476.211	2.000	0.000
616.489	464.039	2.000	0.000
618.121	458.057	1.000	0.000
617.683	457.503	1.000	43.000
618.403	456.281	1.000	88.000
618.562	455.959	1.000	119.000
619.554	454.227	1.000	182.000
620.962	451.794	1.000	246.000
621.773	450.737	1.000	277.000
622.608	450.158	1.000	343.000
621.800	451.120	1.000	372.000
621.516	451.710	1.000	436.000
622.255	450.853	1.000	499.000
622.614	450.423	1.000	526.000
621.737	451.291	1.000	592.000
620.560	452.311	1.000	619.000
617.224	455.276	1.000	685.000
614.542	456.694	1.000	748.000
612.993	456.024	1.000	781.000
610.021	451.208	1.000	841.000
606.426	441.753	1.000	903.000
603.153	434.231	1.000	934.000
599.059	417.554	1.000	997.000
597.080	408.846	1.000	1027.000
591.195	387.899	1.000	0.000
586.191	360.029	1.000	0.000
582.281	346.169	1.000	0.000
570.625	319.126	1.000	0.000
565.367	304.921	1.000	0.000
554.492	274.007	1.000	0.000
540.535	245.981	1.000	0.000
533.404	232.399	1.000	0.000
521.688	205.459	1.000	0.000
514.661	193.448	1.000	0.000
495.311	171.995	1.000	0.000
475.474	150.267	1.000	0.000
464.690	139.260	1.000	0.000
442.306	121.887	1.000	0.000
430.312	114.066	1.000	0.000
408.606	97.940	1.000	0.000
383.760	84.638	1.000	0.000
370.616	81.467	1.000	0.000
351.682	80.464	1.000	0.000
345.902	81.777	1.000	0.000
330.629	89.011	1.000	0.000
318.349	101.498	1.000	0.000
312.632	107.300	1.000	0.000
304.556	117.100	0.000	0.000
297.575	126.726	0.000	63.000
297.313	123.409	0.000	95.000
298.214	118.569	0.000	156.000
296.879	120.249	0.000	189.000
294.789	122.277	0.000	249.000
283.002	127.390	0.000	311.000
270.635	130.573	0.000	339.000
244.021	137.730	0.000	401.000
233.864	142.113	0.000	433.000
214.902	153.635	0.000	0.000
196.454	165.714	0.000	0.000
187.104	172.955	0.000	0.000
170.864	193.109	0.000	0.000
164.017	205.045	0.000	0.000
150.265	227.085	0.000	0.000
138.229	252.017	0.000	0.000
135.200	264.660	0.000	0.000
128.528	292.092	0.000	0.000
122.811	306.769	0.000	0.000
115.780	336.865	0.000	0.000
113.975	365.546	0.000	0.000
112.893	379.553	0.000	0.000
112.066	409.130	0.000	0.000
114.089	422.187	0.000	0.000
119.979	446.901	0.000	0.000
120.419	473.843	0.000	0.000
122.899	486.528	0.000	0.000
133.990	510.264	0.000	0.000
140.967	521.916	0.000	0.000
154.843	541.417	0.000	0.000
171.652	556.713	0.000	0.000
179.877	563.057	0.000	0.000
195.123	576.218	0.000	0.000
199.442	581.585	0.000	0.000
204.896	588.568	2.000	0.000
204.408	589.859	2.000	63.000
204.000	589.920	2.000	111.000
202.479	588.934	2.000	152.000
201.542	589.896	2.000	219.000
203.842	593.981	2.000	251.000
214.549	605.206	2.000	312.000
220.826	609.934	2.000	345.000
236.611	626.953	2.000	406.000
256.708	647.527	2.000	464.000
268.884	656.797	2.000	495.000
294.988	670.080	2.000	0.000
307.391	676.056	2.000	0.000
335.314	682.797	2.000	0.000
364.934	680.549	2.000	0.000
378.554	678.489	2.000	0.000
406.167	673.184	2.000	0.000
419.742	668.443	2.000	0.000
446.400	654.437	2.000	0.000
473.345	640.234	2.000	0.000
486.569	631.287	2.000	0.000
510.299	610.782	2.000	0.000
522.338	600.151	2.000	0.000
547.097	577.327	2.000	0.000
566.504	552.738	2.000	0.000
575.288	540.173	2.000	0.000
590.072	518.569	2.000	0.000
595.984	507.268	2.000	0.000
602.733	487.594	2.000	0.000
609.085	471.416	2.000	0.000
611.735	466.720	2.000	0.000
616.038	459.796	1.000	0.000
617.930	455.890	1.000	68.000
617.287	455.079	1.000	118.000
616.674	455.038	1.000	155.000
616.776	454.682	1.000	189.000
617.910	453.439	1.000	254.000
618.747	452.005	1.000	289.000
619.259	451.010	1.000	348.000
617.716	453.731	1.000	410.000
617.155	455.535	1.000	443.000
615.203	460.368	1.000	0.000
613.999	464.817	1.000	0.000
613.869	468.885	1.000	0.000
613.172	474.893	1.000	0.000
613.093	476.204	1.000	0.000
613.701	477.663	1.000	0.000
616.954	479.910	1.000	0.000
619.811	481.639	1.000	0.000
628.149	489.398	1.000	0.000
631.642	494.835	1.000	0.000
637.516	506.717	1.000	0.000
638.698	524.791	1.000	0.000
638.676	533.618	1.000	0.000
639.576	551.137	1.000	0.000
639.918	560.505	1.000	0.000
637.798	579.198	1.000	0.000
631.305	598.222	1.000	0.000
628.304	608.380	1.000	0.000
621.860	628.675	1.000	0.000
617.955	637.258	1.000	0.000
605.038	652.553	1.000	0.000
591.928	669.848	1.000	0.000
585.462	679.308	1.000	0.000
570.955	695.436	1.000	0.000
564.386	699.200	1.000	0.000
547.940	704.796	1.000	0.000
528.697	715.223	1.000	0.000
518.787	721.441	1.000	0.000
497.593	728.423	1.000	0.000
485.680	729.809	1.000	0.000
460.029	733.160	1.000	0.000
432.996	739.798	1.000	0.000
420.111	740.733	1.000	0.000
393.864	739.110	1.000	0.000
371.366	738.269	1.000	0.000
361.151	737.917	1.000	0.000
341.054	728.731	1.000	0.000
331.959	722.239	1.000	0.000
314.081	707.497	1.000	0.000
299.956	697.261	1.000	0.000
294.011	691.637	1.000	0.000
285.564	680.459	1.000	0.000
283.022	675.707	1.000	0.000
279.033	669.383	1.000	0.000
277.436	667.621	2.000	0.000
277.553	667.874	2.000	50.000
277.195	667.452	2.000	90.000
274.804	665.597	2.000	122.000
264.179	664.245	2.000	187.000
248.864	659.202	2.000	249.000
241.781	654.956	2.000	280.000
227.721	644.053	2.000	342.000
220.303	637.839	2.000	370.000
203.229	625.680	2.000	436.000
186.749	605.374	2.000	0.000
179.303	593.142	2.000	0.000
168.940	569.837	2.000	0.000
164.690	557.185	2.000	0.000
161.525	528.676	2.000	0.000
161.558	500.490	2.000	0.000
160.590	487.043	2.000	0.000
163.476	458.648	2.000	0.000
169.753	429.166	2.000	0.000
171.825	414.648	2.000	0.000
177.695	384.924	2.000	0.000
182.346	371.530	2.000	0.000
192.405	343.493	2.000	0.000
199.605	316.275	2.000	0.000
205.089	303.344	2.000	0.000
219.192	279.545	2.000	0.000
225.664	268.569	2.000	0.000
233.714	249.665	2.000	0.000
242.347	233.367	2.000	0.000
245.503	225.917	2.000	0.000
249.437	215.872	0.000	0.000
249.357	214.925	0.000	33.000
248.646	214.785	0.000	93.000
248.729	214.616	0.000	155.000
248.740	215.389	0.000	188.000
250.938	217.120	0.000	249.000
253.382	217.078	0.000	283.000
262.734	214.707	0.000	342.000
276.177	210.118	0.000	404.000
285.058	208.616	0.000	433.000
307.230	208.294	0.000	498.000
318.486	207.013	0.000	526.000
345.186	204.267	0.000	0.000
374.022	206.498	0.000	0.000
389.120	208.495	0.000	0.000
416.028	212.054	0.000	0.000
428.512	214.402	0.000	0.000
443.292	223.463	0.000	0.000
490.401	237.549	0.000	0.000
496.967	241.669	0.000	0.000
524.011	256.079	0.000	0.000
529.054	265.414	0.000	0.000
557.908	285.070	0.000	0.000
573.795	302.633	0.000	0.000
573.306	308.324	0.000	0.000
585.118	328.781	0.000	0.000
588.751	343.320	0.000	0.000
594.431	349.756	0.000	0.000
612.414	363.714	0.000	0.000
624.505	370.265	1.000	0.000
623.402	376.807	1.000	61.000
623.298	380.286	1.000	123.000
624.673	381.678	1.000	155.000
626.843	380.849	1.000	217.000
627.464	380.804	1.000	249.000
628.378	381.454	1.000	305.000
627.737	380.861	1.000	372.000
627.267	380.408	1.000	404.000
625.948	379.578	1.000	466.000
624.684	379.398	1.000	499.000
622.392	381.904	1.000	554.000
620.664	384.988	1.000	621.000
620.796	388.447	1.000	650.000
622.109	402.959	1.000	711.000
622.486	412.344	1.000	742.000
621.420	431.975	1.000	808.000
625.574	451.854	1.000	870.000
628.502	462.220	1.000	897.000
628.467	485.960	1.000	0.000
627.273	499.335	1.000	0.000
627.623	522.378	1.000	0.000
629.938	545.027	1.000	0.000
627.573	556.891	1.000	0.000
619.834	580.689	1.000	0.000
615.428	591.591	1.000	0.000
607.160	612.979	1.000	0.000
594.227	631.522	1.000	0.000
586.077	640.414	1.000	0.000
571.031	658.325	1.000	0.000
563.368	673.981	1.000	0.000
559.759	679.809	1.000	0.000
550.471	685.294	1.000	0.000
544.095	686.522	1.000	0.000
528.097	693.474	1.000	0.000
509.928	705.976	1.000	0.000
499.297	712.257	1.000	0.000
479.675	719.907	1.000	0.000
468.856	721.896	1.000	0.000
446.281	726.785	1.000	0.000
421.713	729.629	1.000	0.000
408.675	729.087	1.000	0.000
380.352	725.154	1.000	0.000
367.899	724.557	1.000	0.000
346.635	721.439	1.000	0.000
327.694	708.720	1.000	0.000
318.357	700.459	1.000	0.000
302.405	687.911	1.000	0.000
295.650	683.462	1.000	0.000
284.008	674.652	1.000	0.000
277.256	667.154	2.000	0.000
275.712	665.069	2.000	36.000
274.785	664.400	2.000	90.000
274.976	664.511	2.000	122.000
275.372	664.861	2.000	189.000
275.705	667.049	2.000	252.000
276.944	669.584	2.000	0.000
282.020	675.510	2.000	0.000
284.114	677.323	2.000	0.000
289.079	679.266	2.000	0.000
294.668	680.259	2.000	0.000
298.597	682.279	2.000	0.000
302.624	684.022	2.000	0.000
303.659	685.178	2.000	0.000
304.824	690.700	2.000	0.000
307.962	702.675	2.000	0.000
306.094	700.540	2.000	0.000
312.710	703.577	2.000	0.000
321.527	709.217	2.000	0.000
327.265	712.629	2.000	0.000
338.949	718.788	2.000	0.000
343.381	722.163	2.000	0.000
347.847	727.762	2.000	0.000
346.932	729.029	2.000	0.000
345.606	728.793	2.000	0.000
343.791	730.128	2.000	0.000
343.750	731.451	2.000	0.000
344.609	733.970	2.000	0.000
345.875	734.846	2.000	0.000
345.863	734.248	2.000	0.000
345.965	734.454	2.000	0.000
345.377	733.801	2.000	0.000
343.706	732.819	2.000	0.000
339.593	729.117	2.000	0.000
338.888	727.465	2.000	0.000
337.820	722.414	2.000	0.000
338.413	720.550	2.000	0.000
341.115	719.638	2.000	0.000
351.658	719.724	2.000	0.000
359.698	719.857	2.000	0.000
379.420	720.182	2.000	0.000
388.226	719.980	2.000	0.000
404.536	716.523	2.000	0.000
421.492	712.922	2.000	0.000
429.385	712.357	2.000	0.000
440.480	713.223	2.000	0.000
447.932	712.946	2.000	0.000
449.469	712.687	2.000	0.000
